side,signal_time,entry_time,exit_time,entry,exit,exit_reason,gross_return,funding_return,cost_return,net_return,initial_risk_return,result_r,mae_r,mfe_r
long,2021-11-19T08:00:00+00:00,2021-11-19T09:00:00+00:00,2021-11-19T19:00:00+00:00,4142.17,4279.045,take,0.03304427389508402,0.0,0.0005,0.03254427389508402,0.024783205421313004,1.3131583805175044,-0.27431354642313344,1.522557077625569
long,2021-11-23T15:00:00+00:00,2021-11-23T16:00:00+00:00,2021-11-24T14:00:00+00:00,4272.15,4178.027499999999,stop,-0.022031646828880147,0.0,0.0005,-0.022531646828880147,0.02203164682888008,-1.0226946266833146,-1.0812504980211914,1.2202183324922307
long,2021-11-27T07:00:00+00:00,2021-11-27T08:00:00+00:00,2021-11-28T02:00:00+00:00,4122.7,4011.9468749999996,stop,-0.026864221262764776,0.0,0.0005,-0.027364221262764776,0.026864221262764682,-1.018612115910954,-1.2884512288027987,0.5413842724528065
long,2021-11-30T17:00:00+00:00,2021-11-30T18:00:00+00:00,2021-12-01T00:00:00+00:00,4600.83,4734.315,take,0.029013243262628663,-0.0001625,0.0005,0.028350743262628663,0.02175993244697152,1.3028874667565629,-0.19397934849109388,1.3567566892659566
long,2021-12-04T18:00:00+00:00,2021-12-04T19:00:00+00:00,2021-12-05T19:00:00+00:00,4063.45,4139.79,time,0.018786991349715176,0.0,0.0005,0.018286991349715176,0.04169009708498935,0.4386411313083621,-0.1919652904087452,1.0846156967928275
long,2021-12-08T14:00:00+00:00,2021-12-08T15:00:00+00:00,2021-12-09T08:00:00+00:00,4408.91,4323.715625,stop,-0.01932322841700107,-0.0001,0.0005,-0.01992322841700107,0.019323228417001022,-1.031050711974825,-1.160992142967182,0.963209132058312
long,2021-12-18T05:00:00+00:00,2021-12-18T06:00:00+00:00,2021-12-19T06:00:00+00:00,3902.0,3969.21,time,0.017224500256278752,-0.0001,0.0005,0.016624500256278752,0.026722353921066113,0.6221196046345719,-0.2763961566356812,1.2754311197424961
long,2022-01-23T06:00:00+00:00,2022-01-23T07:00:00+00:00,2022-01-24T07:00:00+00:00,2461.1,2384.95,time,-0.030941448945593475,0.0,0.0005,-0.031441448945593475,0.044570771199869956,-0.7054275279330418,-0.8487314040875381,0.801326427704561
long,2022-02-21T01:00:00+00:00,2022-02-21T02:00:00+00:00,2022-02-21T11:00:00+00:00,2712.35,2651.429375,stop,-0.02246045864287416,0.0,0.0005,-0.02296045864287416,0.022460458642874208,-1.0222613441671007,-1.8020169688016163,0.7493357134796301
long,2022-02-22T14:00:00+00:00,2022-02-22T15:00:00+00:00,2022-02-23T15:00:00+00:00,2643.0,2688.08,time,0.01705637533106308,-5.962e-05,0.0005,0.016496755331063078,0.031111426409383264,0.5302474760876803,-0.786719771366029,1.3302119120732163
long,2022-02-24T16:00:00+00:00,2022-02-24T17:00:00+00:00,2022-02-24T19:00:00+00:00,2472.66,2586.570833333333,take,0.04606813445169711,0.0,0.0005,0.045568134451697107,0.03455110083877284,1.3188620143923486,-0.5274300805454554,1.4788174961409895
long,2022-03-16T00:00:00+00:00,2022-03-16T01:00:00+00:00,2022-03-16T02:00:00+00:00,2610.8,2671.9633333333336,take,0.02342704662683226,0.0,0.0005,0.02292704662683226,0.017570284970124132,1.304876196704639,-0.08022235544172233,2.7925227532835546
long,2022-04-01T13:00:00+00:00,2022-04-01T14:00:00+00:00,2022-04-01T14:00:00+00:00,3347.85,3417.1625,take,0.020703585883477427,0.0,0.0005,0.020203585883477426,0.015527689412608084,1.301132792305379,-0.015196874060711392,1.484099789600244
long,2022-04-12T13:00:00+00:00,2022-04-12T14:00:00+00:00,2022-04-12T19:00:00+00:00,3049.44,2994.84625,stop,-0.017902877249593385,0.0,0.0005,-0.018402877249593386,0.01790287724959334,-1.0279284716657153,-1.5281969089868341,0.23097882083572482
long,2022-04-27T13:00:00+00:00,2022-04-27T14:00:00+00:00,2022-04-27T14:00:00+00:00,2903.98,2849.404375,stop,-0.018793388728572502,0.0,0.0005,-0.019293388728572503,0.018793388728572502,-1.0266051007203307,-1.5607700324091525,0.08996690372303671
long,2022-05-10T05:00:00+00:00,2022-05-10T06:00:00+00:00,2022-05-10T21:00:00+00:00,2403.27,2310.66125,stop,-0.038534475943194035,0.0,0.0005,-0.039034475943194036,0.038534475943194056,-1.0129753937937824,-1.5440225680618722,0.568088868492448
long,2022-05-12T16:00:00+00:00,2022-05-12T17:00:00+00:00,2022-05-12T21:00:00+00:00,2024.63,1879.611875,stop,-0.0716269762870253,0.0,0.0005,-0.0721269762870253,0.07162697628702527,-1.0069806101823482,-1.0951734481465685,0.04537363863999696
long,2022-05-17T02:00:00+00:00,2022-05-17T03:00:00+00:00,2022-05-17T13:00:00+00:00,2044.73,2113.0958333333333,take,0.03343513976580437,0.0,0.0005,0.032935139765804367,0.025076354824353334,1.3133942311989795,-0.06669998415387918,1.5479467082728922
long,2022-06-07T18:00:00+00:00,2022-06-07T19:00:00+00:00,2022-06-07T19:00:00+00:00,1806.52,1853.7583333333332,take,0.026148801747743367,0.0,0.0005,0.025648801747743366,0.019611601310807514,1.307838219901446,0.0,1.9328934833997777
long,2022-06-12T14:00:00+00:00,2022-06-12T15:00:00+00:00,2022-06-12T22:00:00+00:00,1509.55,1460.876875,stop,-0.03224346659600541,0.0,0.0005,-0.03274346659600541,0.03224346659600545,-1.0155070174762755,-1.2150442364241012,0.8066052878256743
long,2022-06-14T05:00:00+00:00,2022-06-14T06:00:00+00:00,2022-06-15T04:00:00+00:00,1226.66,1138.27375,stop,-0.07205439975217254,5.37e-05,0.0005,-0.07250069975217253,0.07205439975217255,-1.0061939312732464,-1.211953216705088,0.4779023886633948
long,2022-06-15T18:00:00+00:00,2022-06-15T19:00:00+00:00,2022-06-16T13:00:00+00:00,1171.49,1091.98875,stop,-0.06786336204320997,0.0,0.0005,-0.06836336204320997,0.06786336204320992,-1.0073677457901613,-1.0838823288942003,1.0792283140202183
long,2022-06-18T22:00:00+00:00,2022-06-18T23:00:00+00:00,2022-06-19T02:00:00+00:00,990.51,947.968125,stop,-0.04294946542690126,0.0,0.0005,-0.04344946542690126,0.042949465426901284,-1.0116415884349237,-1.1854202476971198,0.43651108466657784
long,2022-06-23T13:00:00+00:00,2022-06-23T14:00:00+00:00,2022-06-23T20:00:00+00:00,1107.46,1147.1108333333334,take,0.03580339997230908,0.0,0.0005,0.03530339997230908,0.026852549979231727,1.3147131277891075,-0.863201698156831,1.3968600912128815
long,2022-06-28T08:00:00+00:00,2022-06-28T09:00:00+00:00,2022-06-28T14:00:00+00:00,1224.51,1198.755,stop,-0.02103290295710114,0.0,0.0005,-0.02153290295710114,0.021032902957101182,-1.023772277227721,-1.106969520481463,0.5882352941176502
long,2022-07-01T05:00:00+00:00,2022-07-01T06:00:00+00:00,2022-07-02T06:00:00+00:00,1056.38,1046.98,time,-0.008898313107025935,4.5e-06,0.0005,-0.009393813107025936,0.037407821995872705,-0.25111895335853496,-0.6005029496892167,0.9216315814446319
long,2022-07-13T14:00:00+00:00,2022-07-13T15:00:00+00:00,2022-07-13T23:00:00+00:00,1065.82,1101.7116666666666,take,0.03367516716393637,0.0,0.0005,0.03317516716393637,0.02525637537295224,1.313536351675569,-0.6322730438820533,2.0127234734153787
long,2022-07-19T08:00:00+00:00,2022-07-19T09:00:00+00:00,2022-07-20T09:00:00+00:00,1534.58,1549.49,time,0.009716013502065746,4.179e-05,0.0005,0.009257803502065745,0.03542663139099951,0.2613232796505112,-0.5441000643796554,1.0361445783132568
long,2022-07-21T16:00:00+00:00,2022-07-21T17:00:00+00:00,2022-07-22T08:00:00+00:00,1557.4,1619.5733333333333,take,0.03992123624844823,-0.0001,0.0005,0.03932123624844823,0.029940927186336178,1.3132938737579525,-0.5751662020158739,1.5462148831224518
long,2022-07-24T01:00:00+00:00,2022-07-24T02:00:00+00:00,2022-07-24T06:00:00+00:00,1561.1,1609.0058333333332,take,0.0306872290905984,0.0,0.0005,0.0301872290905984,0.02301542181794888,1.3116087695189012,-0.49124149807782164,1.6451719519195638
long,2022-08-02T15:00:00+00:00,2022-08-02T16:00:00+00:00,2022-08-03T01:00:00+00:00,1628.88,1591.4037500000002,stop,-0.02300737316438284,0.0,0.0005,-0.02350737316438284,0.023007373164382908,-1.021732163703676,-1.0774824055235024,1.3106967746239262
long,2022-08-05T01:00:00+00:00,2022-08-05T02:00:00+00:00,2022-08-05T11:00:00+00:00,1646.34,1688.8083333333332,take,0.025795603176338666,-0.0001,0.0005,0.025195603176338666,0.019346702382253965,1.3023202961683893,-0.02354695655586482,2.249833209057728
long,2022-08-31T09:00:00+00:00,2022-08-31T10:00:00+00:00,2022-09-01T10:00:00+00:00,1569.7,1564.24,time,-0.0034783716633751682,-9.18e-06,0.0005,-0.003987551663375168,0.029357122380072622,-0.13582910517421443,-0.9389808899919976,0.8623781041895571
long,2022-09-19T14:00:00+00:00,2022-09-19T15:00:00+00:00,2022-09-20T15:00:00+00:00,1354.18,1376.48,time,0.01646753016585678,0.0,0.0005,0.01596753016585678,0.0280437238771803,0.5693798097495125,-0.8687008327573142,1.0485500806425034
long,2022-09-22T18:00:00+00:00,2022-09-22T19:00:00+00:00,2022-09-22T23:00:00+00:00,1302.13,1349.4825,take,0.03636541666346682,0.0,0.0005,0.03586541666346682,0.027274062497600084,1.3150008975238914,-0.000281576122349465,1.3433996797071532
long,2022-09-24T01:00:00+00:00,2022-09-24T02:00:00+00:00,2022-09-25T02:00:00+00:00,1317.98,1320.36,time,0.00180579371462386,8.115e-05,0.0005,0.00138694371462386,0.02437347304207959,0.056903819666133365,-0.39285575314214694,0.9606599478578846
long,2022-09-28T14:00:00+00:00,2022-09-28T15:00:00+00:00,2022-09-29T14:00:00+00:00,1325.05,1293.0562499999999,stop,-0.02414531527112196,-2.427000000000001e-05,0.0005,-0.02466958527112196,0.02414531527112186,-1.0217131147020944,-1.1817933190076155,0.9598749755811725
long,2022-11-07T19:00:00+00:00,2022-11-07T20:00:00+00:00,2022-11-07T21:00:00+00:00,1599.9,1575.3425,stop,-0.01534939683730241,0.0,0.0005,-0.01584939683730241,0.01534939683730236,-1.032574569887003,-1.1043469408531,0.27771556550951293
long,2022-11-08T16:00:00+00:00,2022-11-08T17:00:00+00:00,2022-11-08T17:00:00+00:00,1545.29,1500.5925,stop,-0.02892499142555771,0.0,0.0005,-0.02942499142555771,0.02892499142555765,-1.0172860898260552,-2.339504446557413,0.20605179260584994
long,2022-11-10T08:00:00+00:00,2022-11-10T09:00:00+00:00,2022-11-10T13:00:00+00:00,1215.35,1310.0025,take,0.07788085736619088,0.0,0.0005,0.07738085736619088,0.05841064302464313,1.3247732495179743,-0.5776920842027403,1.5586839579866727
long,2022-11-11T23:00:00+00:00,2022-11-12T00:00:00+00:00,2022-11-12T05:00:00+00:00,1288.67,1238.113125,stop,-0.039231824283951666,0.0,0.0005,-0.03973182428395167,0.039231824283951694,-1.0127447552879794,-1.0022375789642848,0.05973470472611285
long,2023-02-17T17:00:00+00:00,2023-02-17T18:00:00+00:00,2023-02-18T18:00:00+00:00,1687.94,1693.63,time,0.003370972901880487,-0.0001,0.0005,0.002770972901880487,0.015479667523727135,0.17900726211549164,-0.6927235325072982,1.3272735970913205
long,2023-03-23T14:00:00+00:00,2023-03-23T15:00:00+00:00,2023-03-23T15:00:00+00:00,1803.89,1843.069166666667,take,0.02171926595671958,0.0,0.0005,0.02121926595671958,0.016289449467539605,1.3026386188805057,-0.07350845474848984,1.9095182388599368
long,2023-04-27T16:00:00+00:00,2023-04-27T17:00:00+00:00,2023-04-28T17:00:00+00:00,1898.94,1890.16,time,-0.004623632131610211,0.0,0.0005,-0.005123632131610212,0.023859692775969752,-0.21474007145517268,-0.5725242437200863,0.8554757011021794
long,2023-06-15T18:00:00+00:00,2023-06-15T19:00:00+00:00,2023-06-16T14:00:00+00:00,1668.6,1646.27875,stop,-0.013377232410403894,0.00013204000000000002,0.0005,-0.013745192410403895,0.013377232410403962,-1.0275064369602906,-1.0729685837486627,0.5107240857926967
long,2023-07-01T03:00:00+00:00,2023-07-01T04:00:00+00:00,2023-07-02T04:00:00+00:00,1919.72,1912.92,time,-0.003542183235055063,-0.00030000000000000003,0.0005,-0.004342183235055063,0.016608541870689473,-0.2614427725722322,-0.3503352021013877,0.3120711961422406
long,2023-11-22T09:00:00+00:00,2023-11-22T10:00:00+00:00,2023-11-22T18:00:00+00:00,2010.23,2055.0491666666667,take,0.02229554163785563,-0.0001,0.0005,0.02169554163785563,0.016721656228391772,1.297451720184193,-0.20110443820538276,1.6888607924437034
long,2023-12-07T17:00:00+00:00,2023-12-07T18:00:00+00:00,2023-12-07T21:00:00+00:00,2336.97,2376.025833333333,take,0.016712167179438797,0.0,0.0005,0.016212167179438797,0.012534125384579169,1.293442237252928,-0.33422237395182175,1.7148099942390185
long,2023-12-07T22:00:00+00:00,2023-12-07T23:00:00+00:00,2023-12-08T04:00:00+00:00,2351.39,2392.1699999999996,take,0.017342933328796883,-0.00022693,0.0005,0.016616003328796883,0.013007199996597737,1.2774465936668224,-0.09514467876409764,1.5056400196174735
long,2023-12-08T05:00:00+00:00,2023-12-08T06:00:00+00:00,2023-12-08T13:00:00+00:00,2377.69,2345.030625,stop,-0.01373575823593498,-0.00012399,0.0005,-0.01435974823593498,0.013735758235934871,-1.0454281437749577,-1.3573437948521623,0.1592192134723972
